buyPrice,sellPrice,date,dateInDatetime
1.2768,1.283,1109714400,2005-03-02T00:00:00
1.2772,1.2834,1109800800,2005-03-03T00:00:00
1.271,1.2771,1109887200,2005-03-04T00:00:00
1.2699,1.276,1110146400,2005-03-07T00:00:00
1.2541,1.2601,1110232800,2005-03-08T00:00:00
1.2585,1.2646,1110319200,2005-03-09T00:00:00
1.259,1.2651,1110405600,2005-03-10T00:00:00
1.2747,1.2808,1110492000,2005-03-11T00:00:00
1.259,1.2651,1110751200,2005-03-14T00:00:00
1.276,1.2822,1110837600,2005-03-15T00:00:00
1.2869,1.2931,1110924000,2005-03-16T00:00:00
1.3224,1.3288,1111010400,2005-03-17T00:00:00
1.3174,1.3238,1111096800,2005-03-18T00:00:00
1.3101,1.3164,1111356000,2005-03-21T00:00:00
1.3297,1.3361,1111442400,2005-03-22T00:00:00
1.329,1.3354,1111528800,2005-03-23T00:00:00
1.358,1.3645,1111615200,2005-03-24T00:00:00
1.3483,1.3548,1111701600,2005-03-25T00:00:00
1.3457,1.3522,1111957200,2005-03-28T00:00:00
1.3574,1.3639,1112043600,2005-03-29T00:00:00
1.3838,1.3905,1112130000,2005-03-30T00:00:00
1.3706,1.3772,1112216400,2005-03-31T00:00:00
1.3462,1.3527,1112302800,2005-04-01T00:00:00
1.3429,1.3494,1112562000,2005-04-04T00:00:00
1.36,1.3666,1112648400,2005-04-05T00:00:00
1.3644,1.371,1112734800,2005-04-06T00:00:00
1.3447,1.3512,1112821200,2005-04-07T00:00:00
1.3356,1.342,1112907600,2005-04-08T00:00:00
1.3455,1.352,1113166800,2005-04-11T00:00:00
1.3408,1.3473,1113253200,2005-04-12T00:00:00
1.3376,1.3441,1113339600,2005-04-13T00:00:00
1.3358,1.3422,1113426000,2005-04-14T00:00:00
1.35,1.3565,1113512400,2005-04-15T00:00:00
1.3723,1.3789,1113771600,2005-04-18T00:00:00
1.372,1.3786,1113858000,2005-04-19T00:00:00
1.3689,1.3755,1113944400,2005-04-20T00:00:00
1.3547,1.3612,1114030800,2005-04-21T00:00:00
1.3554,1.3619,1114117200,2005-04-22T00:00:00
1.3499,1.3564,1114376400,2005-04-25T00:00:00
1.3565,1.363,1114462800,2005-04-26T00:00:00
1.355,1.3615,1114549200,2005-04-27T00:00:00
1.3626,1.3692,1114635600,2005-04-28T00:00:00
1.373,1.3796,1114722000,2005-04-29T00:00:00
1.3844,1.3911,1114981200,2005-05-02T00:00:00
1.3788,1.3855,1115067600,2005-05-03T00:00:00
1.3665,1.3731,1115154000,2005-05-04T00:00:00
1.3429,1.3494,1115240400,2005-05-05T00:00:00
1.3363,1.3427,1115326800,2005-05-06T00:00:00
1.3422,1.3487,1115586000,2005-05-09T00:00:00
1.3501,1.3566,1115672400,2005-05-10T00:00:00
1.3555,1.362,1115758800,2005-05-11T00:00:00
1.3645,1.3711,1115845200,2005-05-12T00:00:00
1.3527,1.3592,1115931600,2005-05-13T00:00:00
1.3612,1.3678,1116190800,2005-05-16T00:00:00
1.376,1.3826,1116277200,2005-05-17T00:00:00
1.3751,1.3817,1116363600,2005-05-18T00:00:00
1.3708,1.3774,1116536400,2005-05-20T00:00:00
1.3564,1.3629,1116795600,2005-05-23T00:00:00
1.3823,1.389,1116882000,2005-05-24T00:00:00
1.3772,1.3838,1116968400,2005-05-25T00:00:00
1.3806,1.3873,1117054800,2005-05-26T00:00:00
1.3778,1.3844,1117141200,2005-05-27T00:00:00
1.3691,1.3757,1117400400,2005-05-30T00:00:00
1.3656,1.3722,1117486800,2005-05-31T00:00:00
1.355,1.3615,1117573200,2005-06-01T00:00:00
1.3595,1.3661,1117659600,2005-06-02T00:00:00
1.3436,1.3501,1117746000,2005-06-03T00:00:00
1.3554,1.3619,1118005200,2005-06-06T00:00:00
1.3605,1.3671,1118091600,2005-06-07T00:00:00
1.3536,1.3601,1118178000,2005-06-08T00:00:00
1.361,1.3676,1118264400,2005-06-09T00:00:00
1.3559,1.3624,1118350800,2005-06-10T00:00:00
1.3523,1.3588,1118610000,2005-06-13T00:00:00
1.3721,1.3787,1118696400,2005-06-14T00:00:00
1.3638,1.3704,1118782800,2005-06-15T00:00:00
1.3728,1.3794,1118869200,2005-06-16T00:00:00
1.3602,1.3668,1118955600,2005-06-17T00:00:00
1.3528,1.3593,1119214800,2005-06-20T00:00:00
1.3527,1.3592,1119301200,2005-06-21T00:00:00
1.3583,1.3649,1119387600,2005-06-22T00:00:00
1.3481,1.3546,1119474000,2005-06-23T00:00:00
1.3498,1.3563,1119560400,2005-06-24T00:00:00
1.3466,1.3531,1119819600,2005-06-27T00:00:00
1.3448,1.3513,1119906000,2005-06-28T00:00:00
1.3429,1.3494,1119992400,2005-06-29T00:00:00
1.3413,1.3478,1120078800,2005-06-30T00:00:00
1.3337,1.3401,1120165200,2005-07-01T00:00:00
1.3304,1.3368,1120424400,2005-07-04T00:00:00
1.3369,1.3433,1120510800,2005-07-05T00:00:00
1.3399,1.3464,1120597200,2005-07-06T00:00:00
1.3433,1.3498,1120683600,2005-07-07T00:00:00
1.355,1.3615,1120770000,2005-07-08T00:00:00
1.3434,1.3499,1121029200,2005-07-11T00:00:00
1.3361,1.3425,1121115600,2005-07-12T00:00:00
1.3315,1.3379,1121202000,2005-07-13T00:00:00
1.3255,1.3319,1121288400,2005-07-14T00:00:00
1.3284,1.3348,1121374800,2005-07-15T00:00:00
1.3223,1.3287,1121634000,2005-07-18T00:00:00
1.327,1.3334,1121720400,2005-07-19T00:00:00
1.3277,1.3341,1121806800,2005-07-20T00:00:00
1.3255,1.3319,1121893200,2005-07-21T00:00:00
1.3201,1.3265,1121979600,2005-07-22T00:00:00
1.3201,1.3265,1122238800,2005-07-25T00:00:00
1.3322,1.3386,1122325200,2005-07-26T00:00:00
1.341,1.3475,1122411600,2005-07-27T00:00:00
1.3366,1.343,1122498000,2005-07-28T00:00:00
1.3307,1.3371,1122584400,2005-07-29T00:00:00
1.3212,1.3276,1122843600,2005-08-01T00:00:00
1.3152,1.3215,1122930000,2005-08-02T00:00:00
1.3181,1.3245,1123016400,2005-08-03T00:00:00
1.3127,1.319,1123102800,2005-08-04T00:00:00
1.3089,1.3152,1123189200,2005-08-05T00:00:00
1.3079,1.3142,1123448400,2005-08-08T00:00:00
1.3125,1.3188,1123534800,2005-08-09T00:00:00
1.3176,1.324,1123621200,2005-08-10T00:00:00
1.3128,1.3191,1123707600,2005-08-11T00:00:00
1.3186,1.325,1123794000,2005-08-12T00:00:00
1.337,1.3434,1124053200,2005-08-15T00:00:00
1.3486,1.3551,1124139600,2005-08-16T00:00:00
1.3404,1.3469,1124226000,2005-08-17T00:00:00
1.3586,1.3652,1124312400,2005-08-18T00:00:00
1.3606,1.3672,1124398800,2005-08-19T00:00:00
1.3676,1.3742,1124658000,2005-08-22T00:00:00
1.3612,1.3678,1124744400,2005-08-23T00:00:00
1.3531,1.3596,1124830800,2005-08-24T00:00:00
1.3649,1.3715,1124917200,2005-08-25T00:00:00
1.3645,1.3711,1125003600,2005-08-26T00:00:00
1.353,1.3595,1125262800,2005-08-29T00:00:00
1.3508,1.3573,1125435600,2005-08-31T00:00:00
1.3473,1.3538,1125522000,2005-09-01T00:00:00
1.3344,1.3408,1125608400,2005-09-02T00:00:00
1.3325,1.3389,1125867600,2005-09-05T00:00:00
1.329,1.3354,1125954000,2005-09-06T00:00:00
1.3273,1.3337,1126040400,2005-09-07T00:00:00
1.3262,1.3326,1126126800,2005-09-08T00:00:00
1.3293,1.3357,1126213200,2005-09-09T00:00:00
1.3255,1.3319,1126472400,2005-09-12T00:00:00
1.3305,1.3369,1126558800,2005-09-13T00:00:00
1.3292,1.3356,1126645200,2005-09-14T00:00:00
1.3348,1.3412,1126731600,2005-09-15T00:00:00
1.3345,1.3409,1126818000,2005-09-16T00:00:00
1.333,1.3394,1127077200,2005-09-19T00:00:00
1.3393,1.3458,1127163600,2005-09-20T00:00:00
1.334,1.3404,1127250000,2005-09-21T00:00:00
1.3346,1.341,1127336400,2005-09-22T00:00:00
1.3311,1.3375,1127422800,2005-09-23T00:00:00
1.336,1.3424,1127682000,2005-09-26T00:00:00
1.3423,1.3488,1127768400,2005-09-27T00:00:00
1.3376,1.3441,1127854800,2005-09-28T00:00:00
1.3436,1.3501,1127941200,2005-09-29T00:00:00
1.3406,1.3471,1128027600,2005-09-30T00:00:00
1.3422,1.3487,1128286800,2005-10-03T00:00:00
1.3558,1.3623,1128373200,2005-10-04T00:00:00
1.3368,1.3432,1128459600,2005-10-05T00:00:00
1.3445,1.351,1128546000,2005-10-06T00:00:00
1.3513,1.3578,1128632400,2005-10-07T00:00:00
1.3463,1.3528,1128891600,2005-10-10T00:00:00
1.3368,1.3432,1128978000,2005-10-11T00:00:00
1.3412,1.3477,1129064400,2005-10-12T00:00:00
1.3479,1.3544,1129150800,2005-10-13T00:00:00
1.3613,1.3679,1129237200,2005-10-14T00:00:00
1.3644,1.371,1129496400,2005-10-17T00:00:00
1.3546,1.3611,1129582800,2005-10-18T00:00:00
1.356,1.3625,1129669200,2005-10-19T00:00:00
1.3649,1.3715,1129755600,2005-10-20T00:00:00
1.3592,1.3658,1129842000,2005-10-21T00:00:00
1.3573,1.3638,1130101200,2005-10-24T00:00:00
1.3574,1.3639,1130187600,2005-10-25T00:00:00
1.3548,1.3613,1130274000,2005-10-26T00:00:00
1.3479,1.3544,1130360400,2005-10-27T00:00:00
1.3473,1.3538,1130446800,2005-10-28T00:00:00
1.3473,1.3538,1130709600,2005-10-31T00:00:00
1.3417,1.3482,1130796000,2005-11-01T00:00:00
1.3433,1.3498,1130882400,2005-11-02T00:00:00
1.3433,1.3498,1131314400,2005-11-07T00:00:00
1.3554,1.3619,1131400800,2005-11-08T00:00:00
1.3584,1.365,1131487200,2005-11-09T00:00:00
1.3546,1.3611,1131573600,2005-11-10T00:00:00
1.3579,1.3644,1131660000,2005-11-11T00:00:00
1.3577,1.3642,1131919200,2005-11-14T00:00:00
1.3552,1.3617,1132005600,2005-11-15T00:00:00
1.3565,1.363,1132092000,2005-11-16T00:00:00
1.352,1.3585,1132178400,2005-11-17T00:00:00
1.3526,1.3591,1132264800,2005-11-18T00:00:00
1.3644,1.371,1132524000,2005-11-21T00:00:00
1.3588,1.3654,1132610400,2005-11-22T00:00:00
1.3611,1.3677,1132696800,2005-11-23T00:00:00
1.353,1.3595,1132783200,2005-11-24T00:00:00
1.3519,1.3584,1132869600,2005-11-25T00:00:00
1.351,1.3575,1133128800,2005-11-28T00:00:00
1.3552,1.3617,1133215200,2005-11-29T00:00:00
1.3497,1.3562,1133301600,2005-11-30T00:00:00
1.35,1.3565,1133388000,2005-12-01T00:00:00
1.3505,1.357,1133474400,2005-12-02T00:00:00
1.3527,1.3592,1133733600,2005-12-05T00:00:00
1.3515,1.358,1133820000,2005-12-06T00:00:00
1.3486,1.3551,1133906400,2005-12-07T00:00:00
1.3497,1.3562,1133992800,2005-12-08T00:00:00
1.351,1.3575,1134079200,2005-12-09T00:00:00
1.3497,1.3562,1134338400,2005-12-12T00:00:00
1.3473,1.3538,1134424800,2005-12-13T00:00:00
1.342,1.3485,1134511200,2005-12-14T00:00:00
1.337,1.3434,1134597600,2005-12-15T00:00:00
1.341,1.3475,1134684000,2005-12-16T00:00:00
1.3439,1.3504,1134943200,2005-12-19T00:00:00
1.3424,1.3489,1135029600,2005-12-20T00:00:00
1.3428,1.3493,1135116000,2005-12-21T00:00:00
1.3448,1.3513,1135202400,2005-12-22T00:00:00
1.3463,1.3528,1135288800,2005-12-23T00:00:00
1.3435,1.35,1135548000,2005-12-26T00:00:00
1.3424,1.3489,1135634400,2005-12-27T00:00:00
1.3433,1.3498,1135720800,2005-12-28T00:00:00
1.3422,1.3487,1135807200,2005-12-29T00:00:00
1.343,1.3495,1135893600,2005-12-30T00:00:00
1.3418,1.3483,1136152800,2006-01-02T00:00:00
1.3441,1.3506,1136239200,2006-01-03T00:00:00
1.3419,1.3484,1136325600,2006-01-04T00:00:00
1.3317,1.3381,1136412000,2006-01-05T00:00:00
1.3298,1.3362,1136498400,2006-01-06T00:00:00
1.3284,1.3348,1136757600,2006-01-09T00:00:00
1.3284,1.3348,1137362400,2006-01-16T00:00:00
1.327,1.3334,1137448800,2006-01-17T00:00:00
1.3277,1.3341,1137535200,2006-01-18T00:00:00
1.3313,1.3377,1137621600,2006-01-19T00:00:00
1.3299,1.3363,1137708000,2006-01-20T00:00:00
1.3301,1.3365,1137967200,2006-01-23T00:00:00
1.3208,1.3272,1138053600,2006-01-24T00:00:00
1.3171,1.3235,1138140000,2006-01-25T00:00:00
1.3156,1.3219,1138226400,2006-01-26T00:00:00
1.317,1.3234,1138312800,2006-01-27T00:00:00
1.3183,1.3247,1138572000,2006-01-30T00:00:00
1.3219,1.3283,1138658400,2006-01-31T00:00:00
1.3199,1.3263,1138744800,2006-02-01T00:00:00
1.3177,1.3241,1138831200,2006-02-02T00:00:00
1.3213,1.3277,1138917600,2006-02-03T00:00:00
1.3193,1.3257,1139176800,2006-02-06T00:00:00
1.3232,1.3296,1139263200,2006-02-07T00:00:00
1.3229,1.3293,1139349600,2006-02-08T00:00:00
1.3281,1.3345,1139436000,2006-02-09T00:00:00
1.324,1.3304,1139522400,2006-02-10T00:00:00
1.3208,1.3272,1139781600,2006-02-13T00:00:00
1.3242,1.3306,1139868000,2006-02-14T00:00:00
1.3211,1.3275,1139954400,2006-02-15T00:00:00
1.3322,1.3386,1140040800,2006-02-16T00:00:00
1.3246,1.331,1140127200,2006-02-17T00:00:00
1.3202,1.3266,1140386400,2006-02-20T00:00:00
1.3093,1.3156,1140472800,2006-02-21T00:00:00
1.3114,1.3177,1140559200,2006-02-22T00:00:00
1.3245,1.3309,1140645600,2006-02-23T00:00:00
1.3127,1.319,1140732000,2006-02-24T00:00:00
1.3145,1.3208,1140991200,2006-02-27T00:00:00
1.3113,1.3176,1141077600,2006-02-28T00:00:00
1.306,1.3123,1141164000,2006-03-01T00:00:00
1.3075,1.3138,1141250400,2006-03-02T00:00:00
1.2979,1.3042,1141336800,2006-03-03T00:00:00
1.2964,1.3027,1141596000,2006-03-06T00:00:00
1.3006,1.3069,1141682400,2006-03-07T00:00:00
1.3225,1.3289,1141768800,2006-03-08T00:00:00
1.3358,1.3422,1141855200,2006-03-09T00:00:00
1.3362,1.3426,1141941600,2006-03-10T00:00:00
1.344,1.3505,1142200800,2006-03-13T00:00:00
1.3377,1.3442,1142287200,2006-03-14T00:00:00
1.3432,1.3497,1142373600,2006-03-15T00:00:00
1.3289,1.3353,1142460000,2006-03-16T00:00:00
1.3264,1.3328,1142546400,2006-03-17T00:00:00
1.3161,1.3224,1142805600,2006-03-20T00:00:00
1.3269,1.3333,1142892000,2006-03-21T00:00:00
1.335,1.3414,1142978400,2006-03-22T00:00:00
1.3426,1.3491,1143064800,2006-03-23T00:00:00
1.3323,1.3387,1143151200,2006-03-24T00:00:00
1.3408,1.3473,1143406800,2006-03-27T00:00:00
1.3386,1.3451,1143493200,2006-03-28T00:00:00
1.3464,1.3529,1143579600,2006-03-29T00:00:00
1.3562,1.3627,1143666000,2006-03-30T00:00:00
1.3427,1.3492,1143752400,2006-03-31T00:00:00
1.3417,1.3482,1144011600,2006-04-03T00:00:00
1.3389,1.3454,1144098000,2006-04-04T00:00:00
1.3319,1.3383,1144184400,2006-04-05T00:00:00
1.33,1.3364,1144270800,2006-04-06T00:00:00
1.3308,1.3372,1144357200,2006-04-07T00:00:00
1.3295,1.3359,1144616400,2006-04-10T00:00:00
1.337,1.3434,1144702800,2006-04-11T00:00:00
1.3331,1.3395,1144789200,2006-04-12T00:00:00
1.336,1.3424,1144875600,2006-04-13T00:00:00
1.3409,1.3474,1144962000,2006-04-14T00:00:00
1.344,1.3505,1145221200,2006-04-17T00:00:00
1.3424,1.3489,1145307600,2006-04-18T00:00:00
1.3366,1.343,1145394000,2006-04-19T00:00:00
1.3239,1.3303,1145480400,2006-04-20T00:00:00
1.3233,1.3297,1145566800,2006-04-21T00:00:00
1.3224,1.3288,1145826000,2006-04-24T00:00:00
1.3181,1.3245,1145912400,2006-04-25T00:00:00
1.3168,1.3232,1145998800,2006-04-26T00:00:00
1.3216,1.328,1146085200,2006-04-27T00:00:00
1.3195,1.3259,1146171600,2006-04-28T00:00:00
1.3155,1.3218,1146430800,2006-05-01T00:00:00
1.3131,1.3194,1146517200,2006-05-02T00:00:00
1.3157,1.322,1146603600,2006-05-03T00:00:00
1.3104,1.3167,1146690000,2006-05-04T00:00:00
1.3178,1.3242,1146776400,2006-05-05T00:00:00
1.3132,1.3195,1147035600,2006-05-08T00:00:00
1.3124,1.3187,1147122000,2006-05-09T00:00:00
1.3321,1.3385,1147208400,2006-05-10T00:00:00
1.3431,1.3496,1147294800,2006-05-11T00:00:00
1.3545,1.361,1147381200,2006-05-12T00:00:00
1.3909,1.3976,1147640400,2006-05-15T00:00:00
1.4498,1.4568,1147726800,2006-05-16T00:00:00
1.4484,1.4554,1147813200,2006-05-17T00:00:00
1.4185,1.4253,1147899600,2006-05-18T00:00:00
1.4878,1.495,1148245200,2006-05-22T00:00:00
1.5055,1.5128,1148331600,2006-05-23T00:00:00
1.5173,1.5246,1148418000,2006-05-24T00:00:00
1.5368,1.5442,1148504400,2006-05-25T00:00:00
1.5396,1.547,1148590800,2006-05-26T00:00:00
1.5229,1.5302,1148850000,2006-05-29T00:00:00
1.5227,1.53,1148936400,2006-05-30T00:00:00
1.5368,1.5442,1149022800,2006-05-31T00:00:00
1.56,1.5675,1149109200,2006-06-01T00:00:00
1.5607,1.5682,1149195600,2006-06-02T00:00:00
1.5271,1.5345,1149454800,2006-06-05T00:00:00
1.5765,1.5841,1149541200,2006-06-06T00:00:00
1.5559,1.5634,1149627600,2006-06-07T00:00:00
1.548,1.5555,1149714000,2006-06-08T00:00:00
1.5463,1.5538,1149800400,2006-06-09T00:00:00
1.5371,1.5445,1150059600,2006-06-12T00:00:00
1.539,1.5464,1150146000,2006-06-13T00:00:00
1.6005,1.6082,1150232400,2006-06-14T00:00:00
1.5897,1.5974,1150318800,2006-06-15T00:00:00
1.5844,1.592,1150405200,2006-06-16T00:00:00
1.5833,1.5909,1150664400,2006-06-19T00:00:00
1.5942,1.6019,1150750800,2006-06-20T00:00:00
1.6088,1.6166,1150837200,2006-06-21T00:00:00
1.6414,1.6493,1150923600,2006-06-22T00:00:00
1.6607,1.6687,1151010000,2006-06-23T00:00:00
1.6934,1.7016,1151269200,2006-06-26T00:00:00
1.6836,1.6917,1151355600,2006-06-27T00:00:00
1.6375,1.6454,1151442000,2006-06-28T00:00:00
1.6118,1.6196,1151528400,2006-06-29T00:00:00
1.6029,1.6106,1151614800,2006-06-30T00:00:00
1.5697,1.5773,1151874000,2006-07-03T00:00:00
1.5679,1.5755,1151960400,2006-07-04T00:00:00
1.535,1.5424,1152046800,2006-07-05T00:00:00
1.5699,1.5775,1152133200,2006-07-06T00:00:00
1.5878,1.5955,1152219600,2006-07-07T00:00:00
1.5475,1.555,1152478800,2006-07-10T00:00:00
1.551,1.5585,1152565200,2006-07-11T00:00:00
1.5379,1.5453,1152651600,2006-07-12T00:00:00
1.5436,1.551,1152738000,2006-07-13T00:00:00
1.5778,1.5854,1152824400,2006-07-14T00:00:00
1.5748,1.5824,1153083600,2006-07-17T00:00:00
1.5841,1.5917,1153170000,2006-07-18T00:00:00
1.5751,1.5827,1153256400,2006-07-19T00:00:00
1.5681,1.5757,1153342800,2006-07-20T00:00:00
1.5456,1.5531,1153429200,2006-07-21T00:00:00
1.5434,1.5508,1153688400,2006-07-24T00:00:00
1.5459,1.5534,1153774800,2006-07-25T00:00:00
1.5296,1.537,1153861200,2006-07-26T00:00:00
1.5169,1.5242,1153947600,2006-07-27T00:00:00
1.4994,1.5066,1154034000,2006-07-28T00:00:00
1.4954,1.5026,1154293200,2006-07-31T00:00:00
1.4811,1.4882,1154379600,2006-08-01T00:00:00
1.4958,1.503,1154466000,2006-08-02T00:00:00
1.4994,1.5066,1154552400,2006-08-03T00:00:00
1.4879,1.4951,1154638800,2006-08-04T00:00:00
1.4827,1.4899,1154898000,2006-08-07T00:00:00
1.4593,1.4663,1154984400,2006-08-08T00:00:00
1.4581,1.4651,1155070800,2006-08-09T00:00:00
1.4478,1.4548,1155157200,2006-08-10T00:00:00
1.4446,1.4516,1155243600,2006-08-11T00:00:00
1.4414,1.4484,1155502800,2006-08-14T00:00:00
1.4529,1.4599,1155589200,2006-08-15T00:00:00
1.4657,1.4728,1155675600,2006-08-16T00:00:00
1.4452,1.4522,1155762000,2006-08-17T00:00:00
1.4313,1.4382,1155848400,2006-08-18T00:00:00
1.4365,1.4434,1156107600,2006-08-21T00:00:00
1.4483,1.4553,1156194000,2006-08-22T00:00:00
1.4477,1.4547,1156280400,2006-08-23T00:00:00
1.4505,1.4575,1156366800,2006-08-24T00:00:00
1.4729,1.48,1156453200,2006-08-25T00:00:00
1.4729,1.48,1156712400,2006-08-28T00:00:00
1.478,1.4851,1156798800,2006-08-29T00:00:00
1.4682,1.4753,1156971600,2006-08-31T00:00:00
1.4478,1.4548,1157058000,2006-09-01T00:00:00
1.4608,1.4678,1157317200,2006-09-04T00:00:00
1.4507,1.4577,1157403600,2006-09-05T00:00:00
1.442,1.449,1157490000,2006-09-06T00:00:00
1.4521,1.4591,1157576400,2006-09-07T00:00:00
1.4722,1.4793,1157662800,2006-09-08T00:00:00
1.4708,1.4779,1157922000,2006-09-11T00:00:00
1.4762,1.4833,1158008400,2006-09-12T00:00:00
1.4699,1.477,1158094800,2006-09-13T00:00:00
1.4622,1.4693,1158181200,2006-09-14T00:00:00
1.4702,1.4773,1158267600,2006-09-15T00:00:00
1.4667,1.4738,1158526800,2006-09-18T00:00:00
1.455,1.462,1158613200,2006-09-19T00:00:00
1.4618,1.4689,1158699600,2006-09-20T00:00:00
1.4648,1.4719,1158786000,2006-09-21T00:00:00
1.4687,1.4758,1158872400,2006-09-22T00:00:00
1.5252,1.5326,1159131600,2006-09-25T00:00:00
1.502,1.5092,1159218000,2006-09-26T00:00:00
1.5168,1.5241,1159304400,2006-09-27T00:00:00
1.4872,1.4944,1159390800,2006-09-28T00:00:00
1.4919,1.4991,1159477200,2006-09-29T00:00:00
1.4971,1.5043,1159736400,2006-10-02T00:00:00
1.5069,1.5142,1159822800,2006-10-03T00:00:00
1.4936,1.5008,1159909200,2006-10-04T00:00:00
1.5085,1.5158,1159995600,2006-10-05T00:00:00
1.4895,1.4967,1160082000,2006-10-06T00:00:00
1.4853,1.4925,1160341200,2006-10-09T00:00:00
1.4952,1.5024,1160427600,2006-10-10T00:00:00
1.492,1.4992,1160514000,2006-10-11T00:00:00
1.4827,1.4899,1160600400,2006-10-12T00:00:00
1.4824,1.4895,1160686800,2006-10-13T00:00:00
1.4651,1.4722,1160946000,2006-10-16T00:00:00
1.4692,1.4763,1161032400,2006-10-17T00:00:00
1.4689,1.476,1161118800,2006-10-18T00:00:00
1.4701,1.4772,1161205200,2006-10-19T00:00:00
1.4552,1.4622,1161291600,2006-10-20T00:00:00
1.4501,1.4571,1161810000,2006-10-26T00:00:00
1.4447,1.4517,1161896400,2006-10-27T00:00:00
1.442,1.449,1162159200,2006-10-30T00:00:00
1.4501,1.4571,1162245600,2006-10-31T00:00:00
1.454,1.461,1162332000,2006-11-01T00:00:00
1.4481,1.4551,1162418400,2006-11-02T00:00:00
1.4533,1.4603,1162504800,2006-11-03T00:00:00
1.4602,1.4672,1162764000,2006-11-06T00:00:00
1.4414,1.4484,1162850400,2006-11-07T00:00:00
1.4354,1.4423,1162936800,2006-11-08T00:00:00
1.4488,1.4558,1163023200,2006-11-09T00:00:00
1.4424,1.4494,1163109600,2006-11-10T00:00:00
1.4401,1.447,1163368800,2006-11-13T00:00:00
1.4432,1.4502,1163455200,2006-11-14T00:00:00
1.4414,1.4484,1163541600,2006-11-15T00:00:00
1.4427,1.4497,1163628000,2006-11-16T00:00:00
1.4324,1.4393,1163714400,2006-11-17T00:00:00
1.4369,1.4438,1163973600,2006-11-20T00:00:00
1.4496,1.4566,1164060000,2006-11-21T00:00:00
1.4512,1.4582,1164146400,2006-11-22T00:00:00
1.4653,1.4724,1164232800,2006-11-23T00:00:00
1.4703,1.4774,1164319200,2006-11-24T00:00:00
1.4705,1.4776,1164578400,2006-11-27T00:00:00
1.4597,1.4667,1164664800,2006-11-28T00:00:00
1.4756,1.4827,1164751200,2006-11-29T00:00:00
1.46,1.467,1164837600,2006-11-30T00:00:00
1.4458,1.4528,1164924000,2006-12-01T00:00:00
1.44,1.4469,1165183200,2006-12-04T00:00:00
1.4501,1.4571,1165269600,2006-12-05T00:00:00
1.4454,1.4524,1165356000,2006-12-06T00:00:00
1.4395,1.4464,1165442400,2006-12-07T00:00:00
1.4267,1.4336,1165528800,2006-12-08T00:00:00
1.4276,1.4345,1165788000,2006-12-11T00:00:00
1.4269,1.4338,1165874400,2006-12-12T00:00:00
1.4174,1.4242,1165960800,2006-12-13T00:00:00
1.4202,1.427,1166047200,2006-12-14T00:00:00
1.4165,1.4233,1166133600,2006-12-15T00:00:00
1.4154,1.4222,1166392800,2006-12-18T00:00:00
1.419,1.4258,1166479200,2006-12-19T00:00:00
1.427,1.4339,1166565600,2006-12-20T00:00:00
1.4224,1.4293,1166652000,2006-12-21T00:00:00
1.4216,1.4285,1166738400,2006-12-22T00:00:00
1.4186,1.4254,1166997600,2006-12-25T00:00:00
1.4222,1.4291,1167084000,2006-12-26T00:00:00
1.4198,1.4266,1167170400,2006-12-27T00:00:00
1.4192,1.426,1167256800,2006-12-28T00:00:00
1.4131,1.4199,1167343200,2006-12-29T00:00:00
1.4056,1.4124,1167861600,2007-01-04T00:00:00
1.4086,1.4154,1167948000,2007-01-05T00:00:00
1.4266,1.4335,1168207200,2007-01-08T00:00:00
1.4392,1.4461,1168293600,2007-01-09T00:00:00
1.4266,1.4335,1168380000,2007-01-10T00:00:00
1.4448,1.4518,1168466400,2007-01-11T00:00:00
1.4321,1.439,1168552800,2007-01-12T00:00:00
1.4263,1.4332,1168812000,2007-01-15T00:00:00
1.4202,1.4271,1168898400,2007-01-16T00:00:00
1.4216,1.4285,1168984800,2007-01-17T00:00:00
1.4251,1.432,1169071200,2007-01-18T00:00:00
1.4165,1.4233,1169157600,2007-01-19T00:00:00
1.4103,1.4171,1169416800,2007-01-22T00:00:00
1.4041,1.4109,1169503200,2007-01-23T00:00:00
1.405,1.4118,1169589600,2007-01-24T00:00:00
1.4073,1.4141,1169676000,2007-01-25T00:00:00
1.4087,1.4155,1169762400,2007-01-26T00:00:00
1.4252,1.4321,1170021600,2007-01-29T00:00:00
1.4201,1.4269,1170108000,2007-01-30T00:00:00
1.4221,1.429,1170194400,2007-01-31T00:00:00
1.4135,1.4203,1170280800,2007-02-01T00:00:00
1.4001,1.4069,1170367200,2007-02-02T00:00:00
1.3971,1.4038,1170626400,2007-02-05T00:00:00
1.4007,1.4075,1170712800,2007-02-06T00:00:00
1.3944,1.4011,1170799200,2007-02-07T00:00:00
1.3949,1.4016,1170885600,2007-02-08T00:00:00
1.398,1.4047,1170972000,2007-02-09T00:00:00
1.3926,1.3993,1171231200,2007-02-12T00:00:00
1.4031,1.4099,1171317600,2007-02-13T00:00:00
1.3992,1.4059,1171404000,2007-02-14T00:00:00
1.3909,1.3976,1171490400,2007-02-15T00:00:00
1.3824,1.3891,1171576800,2007-02-16T00:00:00
1.3818,1.3885,1171836000,2007-02-19T00:00:00
1.3788,1.3854,1171922400,2007-02-20T00:00:00
1.3756,1.3822,1172008800,2007-02-21T00:00:00
1.3782,1.3848,1172095200,2007-02-22T00:00:00
1.3761,1.3827,1172181600,2007-02-23T00:00:00
1.376,1.3826,1172440800,2007-02-26T00:00:00
